ID	Name	Length	AUPRC	diff.AUPRC
55001	muscle cell development	142	0.006	7.23755874019807e-05
72666	establishment of protein localization to vacuole	48	0.006	0.00405416993612828
1902475	L-alpha-amino acid transmembrane transport	43	0.006	0.00430398470313824
1904526	regulation of microtubule binding	10	0.006	0.00556136102153029
6296	nucleotide-excision repair, DNA incision, 5'-to lesion	37	0.0059	0.00439558641507232
19731	antibacterial humoral response	39	0.0059	0.00452683956040878
30534	adult behavior	135	0.0059	0.000120163771374617
34115	negative regulation of heterotypic cell-cell adhesion	10	0.0059	0.0055004781575555
34614	cellular response to reactive oxygen species	130	0.0059	7.52469560637188e-05
35304	regulation of protein dephosphorylation	132	0.0059	0.000508502209082513
46330	positive regulation of JNK cascade	130	0.0059	0.000348975461579846
48515	spermatid differentiation	148	0.0059	8.90765948167154e-05
48754	branching morphogenesis of an epithelial tube	130	0.0059	0.000169542809338726
50729	positive regulation of inflammatory response	134	0.0059	0.000140350107208718
70371	ERK1 and ERK2 cascade	28	0.0059	0.00466473164616719
72073	kidney epithelium development	127	0.0059	0.000295749637682649
1902751	positive regulation of cell cycle G2/M phase transition	30	0.0059	0.00457827181521171
1904064	positive regulation of cation transmembrane transport	135	0.0059	7.98535408591504e-05
8037	cell recognition	140	0.0058	0.000144457286080563
8277	regulation of G protein-coupled receptor signaling pathway	140	0.0058	0.000103901914719505
9749	response to glucose	132	0.0058	8.81287311434841e-05
10508	positive regulation of autophagy	121	0.0058	0.00060781084738768
30010	establishment of cell polarity	124	0.0058	0.00052285696074361
30879	mammary gland development	123	0.0058	0.00039474609141543
33059	cellular pigmentation	49	0.0058	0.00378358492075075
33683	nucleotide-excision repair, DNA incision	40	0.0058	0.00417508506578358
34446	substrate adhesion-dependent cell spreading	47	0.0058	0.00383732494093597
43297	apical junction assembly	62	0.0058	0.00328737214460191
45815	positive regulation of gene expression, epigenetic	53	0.0058	0.00372256124920392
45876	positive regulation of sister chromatid cohesion	7	0.0058	0.0055814912933077
50728	negative regulation of inflammatory response	135	0.0058	-6.77396202893744e-05
51984	positive regulation of chromosome segregation	30	0.0058	0.00453714754572625
60041	retina development in camera-type eye	137	0.0058	7.19424130680045e-05
70665	positive regulation of leukocyte proliferation	136	0.0058	0.000102670292377359
1902904	negative regulation of supramolecular fiber organization	135	0.0058	0.000154284512717524
2687	positive regulation of leukocyte migration	132	0.0057	-2.86031589466782e-05
3197	endocardial cushion development	44	0.0057	0.00368874947819256
6213	pyrimidine nucleoside metabolic process	34	0.0057	0.00438442073672663
6450	regulation of translational fidelity	15	0.0057	0.00516183558321486
6865	amino acid transport	125	0.0057	0.000723229931000334
6879	cellular iron ion homeostasis	62	0.0057	0.00323184994738149
7286	spermatid development	142	0.0057	8.11749149320891e-05
7569	cell aging	62	0.0057	0.00288391945060947
15718	monocarboxylic acid transport	137	0.0057	6.81658421117885e-05
15986	ATP synthesis coupled proton transport	4	0.0057	0.00556118486236965
19933	cAMP-mediated signaling	131	0.0057	0.000304661279003642
34620	cellular response to unfolded protein	123	0.0057	0.000638129077947902
43090	amino acid import	24	0.0057	0.00479664088642861
46949	fatty-acyl-CoA biosynthetic process	29	0.0057	0.00457734836460803
50709	negative regulation of protein secretion	130	0.0057	0.000166056818746685
50779	RNA destabilization	33	0.0057	0.00439637149706565
55072	iron ion homeostasis	78	0.0057	0.00258395197067545
55088	lipid homeostasis	133	0.0057	0.000246810564049258
60216	definitive hemopoiesis	17	0.0057	0.00504993385497386
60412	ventricular septum morphogenesis	41	0.0057	0.00383988413448758
61025	membrane fusion	122	0.0057	0.000696146090135571
71774	response to fibroblast growth factor	112	0.0057	0.000987629833540596
72006	nephron development	124	0.0057	0.000274382506659442
72175	epithelial tube formation	130	0.0057	7.26981875471778e-05
1889	liver development	127	0.0056	0.000169574528009368
7175	negative regulation of epidermal growth factor-activated receptor activity	14	0.0056	0.00505962316417744
8584	male gonad development	128	0.0056	0.000205989246883
10822	positive regulation of mitochondrion organization	113	0.0056	0.000785709017843749
14066	regulation of phosphatidylinositol 3-kinase signaling	119	0.0056	0.00037478871402282
19885	antigen processing and presentation of endogenous peptide antigen via MHC class I	18	0.0056	0.00512279232680506
45598	regulation of fat cell differentiation	129	0.0056	2.33721300438227e-05
46546	development of primary male sexual characteristics	129	0.0056	0.000202925158666244
48565	digestive tract development	126	0.0056	0.000296998889191306
48704	embryonic skeletal system morphogenesis	97	0.0056	0.00155326845627927
60411	cardiac septum morphogenesis	72	0.0056	0.00238086983697481
99003	vesicle-mediated transport in synapse	124	0.0056	0.000548828394755789
1905039	carboxylic acid transmembrane transport	122	0.0056	0.000810501377567731
2000628	regulation of miRNA metabolic process	10	0.0056	0.00524746326019923
3279	cardiac septum development	107	0.0055	0.000831411876745704
7254	JNK cascade	78	0.0055	0.0022289413378057
9116	nucleoside metabolic process	98	0.0055	0.00173201434851916
30326	embryonic limb morphogenesis	123	0.0055	0.000185465669621028
32434	regulation of proteasomal ubiquitin-dependent protein catabolic process	126	0.0055	0.000191490926874286
32946	positive regulation of mononuclear cell proliferation	130	0.0055	0.000102297562812685
33045	regulation of sister chromatid segregation	78	0.0055	0.00232539537501753
42177	negative regulation of protein catabolic process	124	0.0055	0.000292815131179664
44344	cellular response to fibroblast growth factor stimulus	105	0.0055	0.0011318210179856
50671	positive regulation of lymphocyte proliferation	129	0.0055	8.63296566098841e-05
50680	negative regulation of epithelial cell proliferation	124	0.0055	8.27983459758897e-05
51101	regulation of DNA binding	120	0.0055	0.000182174622848095
51282	regulation of sequestering of calcium ion	126	0.0055	3.34470744347551e-05
97191	extrinsic apoptotic signaling pathway	96	0.0055	0.00126974372938219
1990542	mitochondrial transmembrane transport	74	0.0055	0.00257823182006887
1704	formation of primary germ layer	112	0.0054	0.000620621907114774
1838	embryonic epithelial tube formation	122	0.0054	5.70129513246635e-05
5979	regulation of glycogen biosynthetic process	29	0.0054	0.00413002547021843
6672	ceramide metabolic process	82	0.0054	0.00214283765872946
7292	female gamete generation	125	0.0054	0.000198261797727641
19081	viral translation	13	0.0054	0.00496276400204572
31333	negative regulation of protein-containing complex assembly	128	0.0054	3.12375542562823e-05
45471	response to ethanol	121	0.0054	4.40041382572523e-05
45841	negative regulation of mitotic metaphase/anaphase transition	24	0.0054	0.00438915739016168
45995	regulation of embryonic development	124	0.0054	2.9847843674235e-05
46887	positive regulation of hormone secretion	126	0.0054	3.56880416409267e-05
50864	regulation of B cell activation	114	0.0054	0.000466988653541203
55002	striated muscle cell development	129	0.0054	-8.21623291367719e-06
70202	regulation of establishment of protein localization to chromosome	12	0.0054	0.00499800976790348
70741	response to interleukin-6	36	0.0054	0.00379587780001354
70830	bicellular tight junction assembly	54	0.0054	0.00319217075441584
71482	cellular response to light stimulus	106	0.0054	0.000820656345504204
90307	mitotic spindle assembly	38	0.0054	0.00386940455993928
90656	t-circle formation	11	0.0054	0.00504533304377597
90737	telomere maintenance via telomere trimming	11	0.0054	0.00504533304377597
1900180	regulation of protein localization to nucleus	123	0.0054	-3.4697358844692e-05
1649	osteoblast differentiation	121	0.0053	0.000129377045160774
1764	neuron migration	120	0.0053	0.000229390141594485
6282	regulation of DNA repair	108	0.0053	0.000849144610188362
7338	single fertilization	128	0.0053	0.000158103822880053
9142	nucleoside triphosphate biosynthetic process	42	0.0053	0.00368216098038871
14013	regulation of gliogenesis	118	0.0053	0.000208348001375004
31016	pancreas development	71	0.0053	0.00232296078075782
33619	membrane protein proteolysis	38	0.0053	0.00371751312771233
42471	ear morphogenesis	119	0.0053	0.000273307030278693
45075	regulation of interleukin-12 biosynthetic process	10	0.0053	0.0049408444386086
45132	meiotic chromosome segregation	74	0.0053	0.00233188555816552
45667	regulation of osteoblast differentiation	110	0.0053	0.000462017768721844
46434	organophosphate catabolic process	132	0.0053	0.000131042097884247
48593	camera-type eye morphogenesis	118	0.0053	0.000287623650592876
60393	regulation of pathway-restricted SMAD protein phosphorylation	61	0.0053	0.00266614273441888
71236	cellular response to antibiotic	119	0.0053	2.92359648176692e-05
71897	DNA biosynthetic process	93	0.0053	0.00152184043494215
1903052	positive regulation of proteolysis involved in cellular protein catabolic process	121	0.0053	0.000182652966554848
1904292	regulation of ERAD pathway	30	0.0053	0.00414547577801087
2576	platelet degranulation	124	0.0052	6.86962707113492e-05
6284	base-excision repair	40	0.0052	0.00362594896340067
8593	regulation of Notch signaling pathway	94	0.0052	0.00118838946187541
9086	methionine biosynthetic process	12	0.0052	0.00477753094008557
19730	antimicrobial humoral response	110	0.0052	0.00102323826548425
30968	endoplasmic reticulum unfolded protein response	101	0.0052	0.00105246561611228
31032	actomyosin structure organization	112	0.0052	0.000605310115089463
42737	drug catabolic process	130	0.0052	0.000149291809498564
51928	positive regulation of calcium ion transport	117	0.0052	4.95985388494101e-05
60560	developmental growth involved in morphogenesis	115	0.0052	0.000123510243447713
1901224	positive regulation of NIK/NF-kappaB signaling	76	0.0052	0.0019406601940181
1903038	negative regulation of leukocyte cell-cell adhesion	122	0.0052	7.64284194305631e-05
1938	positive regulation of endothelial cell proliferation	90	0.0051	0.00107207781371811
2726	positive regulation of T cell cytokine production	20	0.0051	0.00426913964276486
2761	regulation of myeloid leukocyte differentiation	116	0.0051	9.53137611955229e-05
6054	N-acetylneuraminate metabolic process	11	0.0051	0.00467261676400699
7613	memory	116	0.0051	0.000100041913172438
8334	histone mRNA metabolic process	24	0.0051	0.00418745650872977
8543	fibroblast growth factor receptor signaling pathway	78	0.0051	0.00187730994842725
9063	cellular amino acid catabolic process	119	0.0051	0.000430394503132418
9855	determination of bilateral symmetry	121	0.0051	2.457795163087e-05
10717	regulation of epithelial to mesenchymal transition	81	0.0051	0.00150135896377457
30048	actin filament-based movement	117	0.0051	0.000321167514842635
31365	N-terminal protein amino acid modification	26	0.0051	0.00408084763035645
42048	olfactory behavior	9	0.0051	0.0047860994919008
42476	odontogenesis	117	0.0051	0.000122250832273804
42542	response to hydrogen peroxide	115	0.0051	8.49828726719182e-06
43666	regulation of phosphoprotein phosphatase activity	110	0.0051	0.000656216186855261
46835	carbohydrate phosphorylation	22	0.0051	0.00426225769448872
50713	negative regulation of interleukin-1 beta secretion	15	0.0051	0.00444083083732595
51261	protein depolymerization	36	0.0051	0.00370282999965564
60021	roof of mouth development	89	0.0051	0.00132831053713021
60070	canonical Wnt signaling pathway	83	0.0051	0.00148345999673518
99504	synaptic vesicle cycle	114	0.0051	0.000377839062306772
120192	tight junction assembly	57	0.0051	0.00278331609876162
1904375	regulation of protein localization to cell periphery	117	0.0051	8.10058944070357e-05
6919	activation of cysteine-type endopeptidase activity involved in apoptotic process	84	0.005	0.00143456933869849
7189	adenylate cyclase-activating G protein-coupled receptor signaling pathway	112	0.005	0.000365514927667669
8156	negative regulation of DNA replication	32	0.005	0.0037571883265354
18107	peptidyl-threonine phosphorylation	68	0.005	0.00206468032676651
30851	granulocyte differentiation	19	0.005	0.00428397990301913
31440	regulation of mRNA 3'-end processing	27	0.005	0.00394159743284012
34644	cellular response to UV	79	0.005	0.00151281996937628
34763	negative regulation of transmembrane transport	109	0.005	0.000200107391119369
42752	regulation of circadian rhythm	112	0.005	0.000192601491272119
42769	DNA damage response, detection of DNA damage	37	0.005	0.00347611757699433
46620	regulation of organ growth	95	0.005	0.000815142192531441
70723	response to cholesterol	27	0.005	0.00387360310391565
90084	negative regulation of inclusion body assembly	11	0.005	0.00454755647442243
120193	tight junction organization	58	0.005	0.00267189940349885
2000105	positive regulation of DNA-dependent DNA replication	12	0.005	0.00454032171806842
2001237	negative regulation of extrinsic apoptotic signaling pathway	103	0.005	0.000376867982448428
2548	monocyte chemotaxis	41	0.0049	0.00316932360165512
3014	renal system process	110	0.0049	0.000135526648300597
3151	outflow tract morphogenesis	74	0.0049	0.00159035840334739
6493	protein O-linked glycosylation	104	0.0049	0.000872161335762607
6633	fatty acid biosynthetic process	109	0.0049	0.000549382300432278
6805	xenobiotic metabolic process	117	0.0049	0.000273739267140224
7052	mitotic spindle organization	73	0.0049	0.00190729122474872
10965	regulation of mitotic sister chromatid separation	59	0.0049	0.00247092427254551
16525	negative regulation of angiogenesis	104	0.0049	0.0004791505936201
30071	regulation of mitotic metaphase/anaphase transition	55	0.0049	0.00264386191113881
31053	primary miRNA processing	10	0.0049	0.00448976234061857
31100	animal organ regeneration	73	0.0049	0.00167054563421867
31124	mRNA 3'-end processing	80	0.0049	0.00179991202788023
31398	positive regulation of protein ubiquitination	109	0.0049	0.000278048890865255
34502	protein localization to chromosome	54	0.0049	0.00269951131124793
43244	regulation of protein-containing complex disassembly	111	0.0049	0.000365350921537622
43401	steroid hormone mediated signaling pathway	114	0.0049	0.000204654339225653
45646	regulation of erythrocyte differentiation	46	0.0049	0.00291027100508835
46822	regulation of nucleocytoplasmic transport	111	0.0049	-6.12908088036051e-05
48024	regulation of mRNA splicing, via spliceosome	107	0.0049	0.000687818461505406
48384	retinoic acid receptor signaling pathway	17	0.0049	0.00421596009210803
51653	spindle localization	52	0.0049	0.00274127951285216
51893	regulation of focal adhesion assembly	63	0.0049	0.00211741868240576
60068	vagina development	10	0.0049	0.00448648515058621
62009	secondary palate development	24	0.0049	0.00384621171799018
90200	positive regulation of release of cytochrome c from mitochondria	28	0.0049	0.00370973510442354
1901184	regulation of ERBB signaling pathway	90	0.0049	0.0010699746986783
2000767	positive regulation of cytoplasmic translation	11	0.0049	0.00447145192242574
2000811	negative regulation of anoikis	17	0.0049	0.00418996170772236
79	regulation of cyclin-dependent protein serine/threonine kinase activity	95	0.0048	0.000808445556244883
1580	detection of chemical stimulus involved in sensory perception of bitter taste	39	0.0048	0.00332732114280137
1676	long-chain fatty acid metabolic process	108	0.0048	0.000529970587213404
7368	determination of left/right symmetry	115	0.0048	4.66432527691206e-05
9582	detection of abiotic stimulus	118	0.0048	-5.74310559354509e-06
10906	regulation of glucose metabolic process	108	0.0048	0.000278581189762966
22037	metencephalon development	108	0.0048	0.000193132361748182
30593	neutrophil chemotaxis	71	0.0048	0.00179010727053819
30834	regulation of actin filament depolymerization	47	0.0048	0.00287660486980912
32526	response to retinoic acid	107	0.0048	0.000234705034265073
35051	cardiocyte differentiation	107	0.0048	0.00014217177908779
42035	regulation of cytokine biosynthetic process	107	0.0048	0.000121361457391882
42058	regulation of epidermal growth factor receptor signaling pathway	84	0.0048	0.00126640215348162
43011	myeloid dendritic cell differentiation	18	0.0048	0.00405420199312679
43535	regulation of blood vessel endothelial cell migration	89	0.0048	0.000707748235986183
45069	regulation of viral genome replication	93	0.0048	0.000971764290600652
50855	regulation of B cell receptor signaling pathway	26	0.0048	0.00376479515435017
50868	negative regulation of T cell activation	111	0.0048	0.000147817470376862
1903828	negative regulation of cellular protein localization	112	0.0048	0.000103047320918667
1904888	cranial skeletal system development	66	0.0048	0.00200182852233272
1832	blastocyst growth	18	0.0047	0.00401415973045626
3179	heart valve morphogenesis	51	0.0047	0.0023519089946226
6825	copper ion transport	18	0.0047	0.00399597303546636
6998	nuclear envelope organization	51	0.0047	0.00263338040425601
8089	anterograde axonal transport	43	0.0047	0.00300341973135081
10332	response to gamma radiation	52	0.0047	0.0023154342366772
16358	dendrite development	109	0.0047	0.000138510603152834
21782	glial cell development	109	0.0047	1.03175277249429e-05
21987	cerebral cortex development	106	0.0047	0.000113137505836958
22612	gland morphogenesis	100	0.0047	0.00028206645341978
30490	maturation of SSU-rRNA	47	0.0047	0.00290740094096263
32418	lysosome localization	41	0.0047	0.00303284830866251
33559	unsaturated fatty acid metabolic process	99	0.0047	0.00072788758119752
35821	modulation of process of other organism	106	0.0047	0.000336788643184462
45621	positive regulation of lymphocyte differentiation	97	0.0047	0.000512669235423177
45739	positive regulation of DNA repair	56	0.0047	0.00232968673443088
48017	inositol lipid-mediated signaling	80	0.0047	0.00127209418349104
48715	negative regulation of oligodendrocyte differentiation	13	0.0047	0.00412063868732972
71621	granulocyte chemotaxis	76	0.0047	0.00148439384143858
97530	granulocyte migration	86	0.0047	0.00111176976996468
98693	regulation of synaptic vesicle cycle	112	0.0047	-3.22383107285579e-05
98739	import across plasma membrane	103	0.0047	0.000542002770268841
150116	regulation of cell-substrate junction organization	67	0.0047	0.00175363153242931
1905818	regulation of chromosome separation	64	0.0047	0.00215458337852532
1990266	neutrophil migration	78	0.0047	0.0014277008600418
2000379	positive regulation of reactive oxygen species metabolic process	92	0.0047	0.000357790380527859
3333	amino acid transmembrane transport	77	0.0046	0.00157896309778647
7020	microtubule nucleation	22	0.0046	0.00370623554376465
7269	neurotransmitter secretion	99	0.0046	0.000554078277215572
8366	axon ensheathment	111	0.0046	2.7034119948594e-05
14033	neural crest cell differentiation	84	0.0046	0.000958356482057191
15918	sterol transport	66	0.0046	0.00194814710795361
21510	spinal cord development	109	0.0046	0.000149260461998284
21761	limbic system development	105	0.0046	0.000105459314784779
30488	tRNA methylation	37	0.0046	0.00322049560452284
30574	collagen catabolic process	41	0.0046	0.00301139547270104
32231	regulation of actin filament bundle assembly	96	0.0046	0.000396924079828221
32368	regulation of lipid transport	105	0.0046	2.63508411193795e-05
32411	positive regulation of transporter activity	106	0.0046	9.12290665261283e-05
42059	negative regulation of epidermal growth factor receptor signaling pathway	46	0.0046	0.0027241698158532
43279	response to alkaloid	101	0.0046	0.000130427138347958
45807	positive regulation of endocytosis	100	0.0046	0.000109866506669365
48015	phosphatidylinositol-mediated signaling	76	0.0046	0.00137327518804527
48525	negative regulation of viral process	96	0.0046	0.000627809033091038
48640	negative regulation of developmental growth	102	0.0046	0.00014368128376213
60349	bone morphogenesis	107	0.0046	0.000106186449105089
61647	histone H3-K9 modification	20	0.0046	0.00381111435058632
70911	global genome nucleotide-excision repair	26	0.0046	0.00351676307713147
1901800	positive regulation of proteasomal protein catabolic process	104	0.0046	0.000195968057530801
1902042	negative regulation of extrinsic apoptotic signaling pathway via death domain receptors	39	0.0046	0.0029379083482887
1990869	cellular response to chemokine	85	0.0046	0.00109989542937082
2000060	positive regulation of ubiquitin-dependent protein catabolic process	100	0.0046	0.000296884695129645
2000136	regulation of cell proliferation involved in heart morphogenesis	17	0.0046	0.00387594067753258
2000573	positive regulation of DNA biosynthetic process	69	0.0046	0.00168175835139634
2001022	positive regulation of response to DNA damage stimulus	89	0.0046	0.000954376694254498
1841	neural tube formation	104	0.0045	2.12598205574484e-05
2262	myeloid cell homeostasis	102	0.0045	0.000107279608604497
3157	endocardium development	11	0.0045	0.00405465387247178
3208	cardiac ventricle morphogenesis	73	0.0045	0.00129627305093063
7095	mitotic G2 DNA damage checkpoint	18	0.0045	0.00381754141674874
10595	positive regulation of endothelial cell migration	96	0.0045	0.00014728344132719
16101	diterpenoid metabolic process	108	0.0045	0.000121801313269912
16445	somatic diversification of immunoglobulins	30	0.0045	0.00326654685437446
30301	cholesterol transport	53	0.0045	0.00233787562253554
31623	receptor internalization	60	0.0045	0.00188241093262369
32755	positive regulation of interleukin-6 production	89	0.0045	0.000599573306360034
33182	regulation of histone ubiquitination	11	0.0045	0.00406601674210313
33262	regulation of nuclear cell cycle DNA replication	17	0.0045	0.00378885133073118
33692	cellular polysaccharide biosynthetic process	41	0.0045	0.00286982454390468
42552	myelination	109	0.0045	2.6584433129806e-05
43473	pigmentation	89	0.0045	0.000787156495785717
45022	early endosome to late endosome transport	21	0.0045	0.00372416485280209
46928	regulation of neurotransmitter secretion	103	0.0045	0.000149683156822357
48284	organelle fusion	93	0.0045	0.000744230069372613
48771	tissue remodeling	98	0.0045	9.48920767469153e-05
48935	peripheral nervous system neuron development	13	0.0045	0.0040266217198876
51153	regulation of striated muscle cell differentiation	98	0.0045	0.000216617164284175
51341	regulation of oxidoreductase activity	104	0.0045	-7.24009175400841e-05
55024	regulation of cardiac muscle tissue development	81	0.0045	0.000833424862610658
70873	regulation of glycogen metabolic process	34	0.0045	0.00306476823382873
99175	regulation of postsynapse organization	104	0.0045	9.04091563845924e-06
2000320	negative regulation of T-helper 17 cell differentiation	10	0.0045	0.00406492283006999
1824	blastocyst development	100	0.0044	0.000352319189103783
2821	positive regulation of adaptive immune response	105	0.0044	9.90029269490218e-05
3203	endocardial cushion morphogenesis	35	0.0044	0.0027939948708379
6690	icosanoid metabolic process	103	0.0044	0.000287160363002341
6941	striated muscle contraction	108	0.0044	5.85229158304472e-05
9408	response to heat	96	0.0044	0.000304071324692048
10522	regulation of calcium ion transport into cytosol	96	0.0044	0.000104836250326575
21549	cerebellum development	99	0.0044	0.000180194804068333
32652	regulation of interleukin-1 production	96	0.0044	0.000176033651930032
32925	regulation of activin receptor signaling pathway	25	0.0044	0.00337287644020787
35265	organ growth	95	0.0044	0.000358799832765963
35970	peptidyl-threonine dephosphorylation	19	0.0044	0.00365128829711881
36010	protein localization to endosome	12	0.0044	0.003971718128951
42472	inner ear morphogenesis	99	0.0044	0.000210369816386954
43201	response to leucine	12	0.0044	0.00396761980574735
43407	negative regulation of MAP kinase activity	75	0.0044	0.0011226377652897
45444	fat cell differentiation	103	0.0044	0.000109251052875866
48864	stem cell development	79	0.0044	0.000923890068788813
50650	chondroitin sulfate proteoglycan biosynthetic process	31	0.0044	0.00325482043691585
51668	localization within membrane	84	0.0044	0.000890444966082166
60043	regulation of cardiac muscle cell proliferation	42	0.0044	0.00251394004145356
61014	positive regulation of mRNA catabolic process	48	0.0044	0.00247556272414012
70098	chemokine-mediated signaling pathway	77	0.0044	0.00123023439352182
72593	reactive oxygen species metabolic process	104	0.0044	9.27302244597998e-05
1900024	regulation of substrate adhesion-dependent cell spreading	50	0.0044	0.00225541656022259
1901216	positive regulation of neuron death	94	0.0044	9.97682655851841e-05
1901989	positive regulation of cell cycle phase transition	96	0.0044	0.000321707975149957
1523	retinoid metabolic process	102	0.0043	0.000153903956448744
1823	mesonephros development	90	0.0043	0.000303109321724333
3158	endothelium development	89	0.0043	0.000458124925621738
5976	polysaccharide metabolic process	76	0.0043	0.00128049036803153
7266	Rho protein signal transduction	56	0.0043	0.00201812863859098
14031	mesenchymal cell development	79	0.0043	0.000896870650844794
14068	positive regulation of phosphatidylinositol 3-kinase signaling	86	0.0043	0.000503178347742436
32088	negative regulation of NF-kappaB transcription factor activity	79	0.0043	0.00102090293058783
32091	negative regulation of protein binding	101	0.0043	-8.01003210130664e-05
32414	positive regulation of ion transmembrane transporter activity	98	0.0043	9.90016668386525e-05
43482	cellular pigment accumulation	12	0.0043	0.00382808041886587
44070	regulation of anion transport	94	0.0043	0.000203250568755317
45582	positive regulation of T cell differentiation	87	0.0043	0.000591158986441078
45778	positive regulation of ossification	83	0.0043	0.000649715974617516
46718	viral entry into host cell	91	0.0043	0.000505042019020097
48259	regulation of receptor-mediated endocytosis	99	0.0043	9.24957497305274e-05
48661	positive regulation of smooth muscle cell proliferation	84	0.0043	0.000465220883029
50905	neuromuscular process	102	0.0043	0.000101789504864155
60078	regulation of postsynaptic membrane potential	100	0.0043	0.000141591710065407
60193	positive regulation of lipase activity	71	0.0043	0.00120497645164459
60339	negative regulation of type I interferon-mediated signaling pathway	12	0.0043	0.00380625434245475
60579	ventral spinal cord interneuron fate commitment	15	0.0043	0.00385402651097263
60628	regulation of ER to Golgi vesicle-mediated transport	16	0.0043	0.00371499154894555
71674	mononuclear cell migration	44	0.0043	0.00246039564830167
90136	epithelial cell-cell adhesion	15	0.0043	0.0037186065836867
99612	protein localization to axon	10	0.0043	0.00390185004365715
1900026	positive regulation of substrate adhesion-dependent cell spreading	37	0.0043	0.00269095186857914
1903076	regulation of protein localization to plasma membrane	96	0.0043	0.00011453826893481
2000816	negative regulation of mitotic sister chromatid separation	26	0.0043	0.00324825327633326
83	regulation of transcription involved in G1/S transition of mitotic cell cycle	34	0.0042	0.00281722220760565
3073	regulation of systemic arterial blood pressure	93	0.0042	0.000161081915413019
6369	termination of RNA polymerase II transcription	34	0.0042	0.00294156042709979
6906	vesicle fusion	71	0.0042	0.00130477989022809
7218	neuropeptide signaling pathway	105	0.0042	0.000103947628694829
9309	amine biosynthetic process	22	0.0042	0.0033692661550664
16999	antibiotic metabolic process	101	0.0042	0.000248791312329865
19217	regulation of fatty acid metabolic process	87	0.0042	0.000383850822839146
32649	regulation of interferon-gamma production	100	0.0042	0.00010676423825276
34766	negative regulation of ion transmembrane transport	89	0.0042	0.000319548056514815
45638	negative regulation of myeloid cell differentiation	76	0.0042	0.0009467764523571
45639	positive regulation of myeloid cell differentiation	95	0.0042	0.000151023293616693
46545	development of primary female sexual characteristics	96	0.0042	4.5663502153119e-05
46889	positive regulation of lipid biosynthetic process	78	0.0042	0.00079923741276679
48708	astrocyte differentiation	54	0.0042	0.00175020642452282
50673	epithelial cell proliferation	86	0.0042	0.000495898309419679
50913	sensory perception of bitter taste	44	0.0042	0.00257385861343898
51258	protein polymerization	81	0.0042	0.000832569706697226
51492	regulation of stress fiber assembly	84	0.0042	0.000532498178178064
51591	response to cAMP	97	0.0042	3.22722058141494e-05
51963	regulation of synapse assembly	100	0.0042	-4.79512671433544e-05
60401	cytosolic calcium ion transport	98	0.0042	6.01023827841128e-05
60479	lung cell differentiation	19	0.0042	0.00343766208083887
61314	Notch signaling involved in heart development	11	0.0042	0.00379453351582304
71870	cellular response to catecholamine stimulus	94	0.0042	0.000242648632292859
90630	activation of GTPase activity	103	0.0042	0.000244872245698991
120162	positive regulation of cold-induced thermogenesis	97	0.0042	5.94956473762322e-05
1901185	negative regulation of ERBB signaling pathway	50	0.0042	0.00216542660715627
1901890	positive regulation of cell junction assembly	97	0.0042	7.07832715570655e-05
1657	ureteric bud development	85	0.0041	0.000302985636097829
1678	cellular glucose homeostasis	86	0.0041	0.000316146556648979
2027	regulation of heart rate	95	0.0041	8.85575507297322e-05
3015	heart process	97	0.0041	8.7685057916456e-05
3281	ventricular septum development	69	0.0041	0.00109725104113479
6821	chloride transport	101	0.0041	0.000167799265528122
7200	phospholipase C-activating G protein-coupled receptor signaling pathway	96	0.0041	0.000144094687397891
7416	synapse assembly	92	0.0041	0.000160647903650974
7586	digestion	102	0.0041	2.45646999454422e-05
10918	positive regulation of mitochondrial membrane potential	10	0.0041	0.00367176668788
14032	neural crest cell development	75	0.0041	0.000877804564003186
16584	nucleosome positioning	10	0.0041	0.00378656720803158
30510	regulation of BMP signaling pathway	85	0.0041	0.000502749832656224
31058	positive regulation of histone modification	90	0.0041	0.000208401936303192
32467	positive regulation of cytokinesis	37	0.0041	0.00257159363883839
35305	negative regulation of dephosphorylation	102	0.0041	8.24529469254254e-05
35725	sodium ion transmembrane transport	99	0.0041	0.000191289569657041
43266	regulation of potassium ion transport	95	0.0041	9.19792911179803e-05
45185	maintenance of protein location	93	0.0041	0.000169431388008112
51567	histone H3-K9 methylation	16	0.0041	0.00348649976118617
55092	sterol homeostasis	81	0.0041	0.00069509046451282
70059	intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress	32	0.0041	0.00268645060046117
72163	mesonephric epithelium development	86	0.0041	0.000296901289149977
72164	mesonephric tubule development	86	0.0041	0.000296901289149977
90277	positive regulation of peptide hormone secretion	96	0.0041	5.27112132410294e-07
90317	negative regulation of intracellular protein transport	43	0.0041	0.00225743274362994
98930	axonal transport	54	0.0041	0.00191590097320649
1904894	positive regulation of receptor signaling pathway via STAT	87	0.0041	0.000314992650288822
2000826	regulation of heart morphogenesis	42	0.0041	0.00217067962419277
2001243	negative regulation of intrinsic apoptotic signaling pathway	92	0.0041	5.37210726016943e-05
245	spliceosomal complex assembly	55	0.004	0.00188621400949314
717	nucleotide-excision repair, DNA duplex unwinding	22	0.004	0.00310587535768133
1892	embryonic placenta development	85	0.004	0.000374622855203198
2088	lens development in camera-type eye	72	0.004	0.00100321207166975
2690	positive regulation of leukocyte chemotaxis	88	0.004	0.000102431350289167
2718	regulation of cytokine production involved in immune response	85	0.004	0.000364124193284151
