"","ID","Name","Length","AUPRC_depmap","AUPRC_gin","AUPRC_bionic","subtract_bionic_depmap_auprc","subtract_bionic_gin_auprc","subtract_depmap_gin_auprc","Fraction_mito","Mito_genes","Fraction_essential","Essential_genes"
"1150",21511,"spinal cord patterning",25,0.001,0.001,0.002,0.001,0.001,0,0,"",0,""
"1151",21513,"spinal cord dorsal/ventral patterning",23,9e-04,9e-04,0.0022,0.0013,0.0013,0,0,"",0,""
"1152",21514,"ventral spinal cord interneuron differentiation",17,8e-04,9e-04,0.0034,0.0026,0.0025,-9.99999999999999e-05,0,"",0,""
"1153",21515,"cell differentiation in spinal cord",57,0.0025,0.0025,0.0023,-2e-04,-2e-04,0,0,"",0,""
"1154",21516,"dorsal spinal cord development",22,0.0012,0.0011,0.001,-2e-04,-1e-04,9.99999999999998e-05,0,"",0,""
"1155",21517,"ventral spinal cord development",49,0.002,0.0022,0.0019,-1e-04,-3e-04,-2e-04,0,"",0,""
"1156",21520,"spinal cord motor neuron cell fate specification",13,5e-04,6e-04,4e-04,-1e-04,-2e-04,-9.99999999999999e-05,0,"",0,""
"1157",21521,"ventral spinal cord interneuron specification",11,4e-04,7e-04,4e-04,0,-3e-04,-3e-04,0,"",0,""
"1158",21522,"spinal cord motor neuron differentiation",35,0.0013,0.0014,0.0012,-1e-04,-2e-04,-1e-04,0,"",0,""
"1159",21527,"spinal cord association neuron differentiation",14,8e-04,9e-04,6e-04,-2e-04,-3e-04,-9.99999999999999e-05,0,"",0,""
"1160",21532,"neural tube patterning",35,0.0017,0.0017,0.0016,-9.99999999999998e-05,-9.99999999999998e-05,0,0.0285714285714286,"FKBP8",0.0285714285714286,"ATP6AP2"
"1161",21533,"cell differentiation in hindbrain",22,0.001,0.001,9e-04,-1e-04,-1e-04,0,0.0454545454545455,"SLC25A46",0,""
"1162",21535,"cell migration in hindbrain",14,6e-04,5e-04,7e-04,1e-04,2e-04,9.99999999999999e-05,0,"",0,""
"1163",21536,"diencephalon development",74,0.0034,0.0034,0.0032,-2e-04,-2e-04,0,0.0540540540540541,"BAX;CREB1;NCOA1;UQCRQ",0,""
"1164",21537,"telencephalon development",246,0.0108,0.0113,0.0106,-0.000200000000000001,-0.000699999999999999,-0.000499999999999999,0.0365853658536585,"BAD;BAX;BCL2A1;BNIP3;CASP3;NCOA1;SLC8A3;UQCRQ;YWHAE",0.016260162601626,"EIF2B3;PAFAH1B1;XAB2;XRN2"
"1165",21542,"dentate gyrus development",15,6e-04,7e-04,6e-04,0,-1e-04,-1e-04,0,"",0,""
"1166",21543,"pallium development",159,0.007,0.0072,0.0069,-1e-04,-3e-04,-2e-04,0.050314465408805,"BAD;BAX;BCL2A1;BNIP3;CASP3;NCOA1;UQCRQ;YWHAE",0.0251572327044025,"EIF2B3;PAFAH1B1;XAB2;XRN2"
"1167",21544,"subpallium development",24,0.0011,0.0012,0.0013,2e-04,1e-04,-9.99999999999998e-05,0,"",0,""
"1168",21545,"cranial nerve development",50,0.0022,0.0022,0.0023,9.99999999999998e-05,9.99999999999998e-05,0,0.06,"SLC25A46;TCIRG1;TMEM126A",0,""
"1169",21548,"pons development",10,4e-04,4e-04,9e-04,5e-04,5e-04,0,0.2,"BCL2;UQCRQ",0,""
"1170",21549,"cerebellum development",99,0.0045,0.0046,0.0044,-9.99999999999994e-05,-2e-04,-1e-04,0.0505050505050505,"ABAT;NCOA1;PPARGC1A;SLC25A46;UQCRQ",0.0303030303030303,"ARCN1;CLP1;HSPA5"
"1171",21554,"optic nerve development",13,5e-04,5e-04,6e-04,9.99999999999999e-05,9.99999999999999e-05,0,0.230769230769231,"SLC25A46;TCIRG1;TMEM126A",0,""
"1172",21559,"trigeminal nerve development",11,5e-04,4e-04,4e-04,-1e-04,0,1e-04,0,"",0,""
"1173",21562,"vestibulocochlear nerve development",9,4e-04,4e-04,4e-04,0,0,0,0,"",0,""
"1174",21575,"hindbrain morphogenesis",42,0.0018,0.0019,0.0018,0,-1e-04,-1e-04,0.0238095238095238,"SLC25A46",0.0238095238095238,"HSPA5"
"1175",21587,"cerebellum morphogenesis",38,0.0016,0.0017,0.0016,0,-9.99999999999998e-05,-9.99999999999998e-05,0.0263157894736842,"SLC25A46",0.0263157894736842,"HSPA5"
"1176",21591,"ventricular system development",32,0.0013,0.0013,0.0013,0,0,0,0,"",0.03125,"MNAT1"
"1177",21610,"facial nerve morphogenesis",11,5e-04,5e-04,5e-04,0,0,0,0,"",0,""
"1178",21670,"lateral ventricle development",12,6e-04,5e-04,5e-04,-9.99999999999999e-05,0,9.99999999999999e-05,0,"",0,""
"1179",21675,"nerve development",78,0.0034,0.0034,0.0034,0,0,0,0.0512820512820513,"AFG3L2;SLC25A46;TCIRG1;TMEM126A",0.0128205128205128,"AFG3L2"
"1180",21680,"cerebellar Purkinje cell layer development",25,0.001,0.001,0.001,0,0,0,0.08,"SLC25A46;UQCRQ",0.08,"ARCN1;HSPA5"
"1181",21681,"cerebellar granular layer development",13,5e-04,5e-04,5e-04,0,0,0,0,"",0,""
"1182",21692,"cerebellar Purkinje cell layer morphogenesis",15,6e-04,6e-04,6e-04,0,0,0,0.0666666666666667,"SLC25A46",0,""
"1183",21694,"cerebellar Purkinje cell layer formation",12,6e-04,5e-04,6e-04,0,9.99999999999999e-05,9.99999999999999e-05,0.0833333333333333,"SLC25A46",0,""
"1184",21695,"cerebellar cortex development",47,0.002,0.002,0.0019,-1e-04,-1e-04,0,0.0425531914893617,"SLC25A46;UQCRQ",0.0638297872340425,"ARCN1;CLP1;HSPA5"
"1185",21696,"cerebellar cortex morphogenesis",31,0.0013,0.0014,0.0013,0,-1e-04,-1e-04,0.032258064516129,"SLC25A46",0,""
"1186",21697,"cerebellar cortex formation",23,0.001,0.001,0.001,0,0,0,0.0434782608695652,"SLC25A46",0,""
"1187",21700,"developmental maturation",226,0.01,0.0099,0.0096,-0.000400000000000001,-0.000300000000000002,9.99999999999994e-05,0.0309734513274336,"DLD;FAM210B;MTCH1;NSUN2;PICK1;PLD6;PRKACA",0.0132743362831858,"ARCN1;FBXO5;WDR77"
"1188",21702,"cerebellar Purkinje cell differentiation",12,6e-04,5e-04,6e-04,0,9.99999999999999e-05,9.99999999999999e-05,0.0833333333333333,"SLC25A46",0,""
"1189",21756,"striatum development",18,7e-04,8e-04,8e-04,1e-04,0,-1e-04,0,"",0,""
"1190",21761,"limbic system development",105,0.0047,0.0048,0.0046,-1e-04,-2e-04,-9.99999999999994e-05,0.0476190476190476,"BAX;CASP3;NCOA1;UQCRQ;YWHAE",0.0285714285714286,"EIF2B3;PAFAH1B1;XRN2"
"1191",21762,"substantia nigra development",40,0.0017,0.0016,0.0016,-9.99999999999998e-05,0,9.99999999999998e-05,0.175,"COX6B1;GLUD1;MAOB;NDUFS3;YWHAE;YWHAH;YWHAQ",0.05,"CDC42;HSPA5"
"1192",21766,"hippocampus development",77,0.0034,0.0035,0.0034,0,-1e-04,-1e-04,0.051948051948052,"CASP3;NCOA1;UQCRQ;YWHAE",0.038961038961039,"EIF2B3;PAFAH1B1;XRN2"
"1193",21772,"olfactory bulb development",33,0.0015,0.0017,0.0013,-2e-04,-4e-04,-2e-04,0,"",0,""
"1194",21781,"glial cell fate commitment",14,0.0023,6e-04,0.002,-3e-04,0.0014,0.0017,0,"",0,""
"1195",21782,"glial cell development",109,0.0049,0.0049,0.0047,-2e-04,-2e-04,0,0.0458715596330275,"AKT1;AKT2;PICK1;SLC25A46;SOD1",0.0275229357798165,"EIF2B2;EIF2B3;SOD1"
"1196",21794,"thalamus development",13,6e-04,7e-04,6e-04,0,-1e-04,-1e-04,0.0769230769230769,"UQCRQ",0,""
"1197",21795,"cerebral cortex cell migration",37,0.0017,0.0017,0.0016,-9.99999999999998e-05,-9.99999999999998e-05,0,0,"",0.027027027027027,"PAFAH1B1"
"1198",21799,"cerebral cortex radially oriented cell migration",26,0.0011,0.0013,0.0012,9.99999999999998e-05,-1e-04,-2e-04,0,"",0.0384615384615385,"PAFAH1B1"
"1199",21801,"cerebral cortex radial glia guided migration",19,9e-04,9e-04,9e-04,0,0,0,0,"",0.0526315789473684,"PAFAH1B1"
"1200",2181,"cytoplasmic translation",70,0.0238,0.0059,0.0211,-0.0027,0.0152,0.0179,0,"",0.457142857142857,"EIF2B3;EIF2S3;EIF3A;EIF3B;EIF3CL;EIF3D;EIF3E;EIF3G;EIF3I;EIF3M;EIF4A1;EIF5;ETF1;GSPT1;RPL10A;RPL11;RPL15;RPL17;RPL18;RPL18A;RPL19;RPL24;RPL26;RPL31;RPL32;RPL36;RPL38;RPL8;RPL9;RPLP0;RPS28;RPS29"
"1201",21819,"layer formation in cerebral cortex",10,5e-04,5e-04,5e-04,0,0,0,0,"",0.1,"PAFAH1B1"
"1202",2183,"cytoplasmic translational initiation",27,0.0187,0.0061,0.0195,0.000799999999999999,0.0134,0.0126,0,"",0.444444444444444,"EIF2B3;EIF2S3;EIF3A;EIF3B;EIF3CL;EIF3D;EIF3E;EIF3G;EIF3I;EIF3M;EIF4A1;EIF5"
"1203",21846,"cell proliferation in forebrain",28,0.0013,0.0012,0.0012,-1e-04,0,1e-04,0,"",0.0357142857142857,"RRM1"
"1204",21854,"hypothalamus development",21,8e-04,8e-04,8e-04,0,0,0,0.142857142857143,"BAX;NCOA1;UQCRQ",0,""
"1205",21871,"forebrain regionalization",23,0.0013,0.0011,0.0011,-2e-04,0,2e-04,0,"",0,""
"1206",21872,"forebrain generation of neurons",59,0.0026,0.0027,0.0027,1e-04,0,-1e-04,0.0169491525423729,"UQCRQ",0,""
"1207",21877,"forebrain neuron fate commitment",10,0.001,7e-04,0.0027,0.0017,0.002,3e-04,0,"",0,""
"1208",21879,"forebrain neuron differentiation",48,0.0022,0.0021,0.0022,0,1e-04,1e-04,0.0208333333333333,"UQCRQ",0,""
"1209",21884,"forebrain neuron development",27,0.0012,0.0012,0.0012,0,0,0,0.037037037037037,"UQCRQ",0,""
"1210",21885,"forebrain cell migration",55,0.0025,0.0025,0.0024,-1e-04,-1e-04,0,0,"",0.0181818181818182,"PAFAH1B1"
"1211",21889,"olfactory bulb interneuron differentiation",14,7e-04,0.0014,5e-04,-2e-04,-9e-04,-7e-04,0,"",0,""
"1212",21892,"cerebral cortex GABAergic interneuron differentiation",11,7e-04,5e-04,0.0012,5e-04,7e-04,2e-04,0,"",0,""
"1213",21895,"cerebral cortex neuron differentiation",24,0.001,0.0011,0.001,0,-1e-04,-1e-04,0,"",0.0416666666666667,"PAFAH1B1"
"1214",21903,"rostrocaudal neural tube patterning",12,6e-04,6e-04,6e-04,0,0,0,0,"",0.0833333333333333,"ATP6AP2"
"1215",21904,"dorsal/ventral neural tube patterning",17,7e-04,8e-04,8e-04,1e-04,0,-1e-04,0.0588235294117647,"FKBP8",0,""
"1216",21915,"neural tube development",158,0.0071,0.0073,0.0068,-0.000300000000000001,-5e-04,-2e-04,0.0316455696202532,"CASP3;FKBP8;LIAS;MTHFD1L;PRKACA",0.0126582278481013,"ATP6AP2;NUP133"
"1217",21952,"central nervous system projection neuron axonogenesis",25,0.0011,0.0012,0.0011,0,-9.99999999999998e-05,-9.99999999999998e-05,0,"",0.04,"PAFAH1B1"
"1218",21953,"central nervous system neuron differentiation",182,0.008,0.008,0.0077,-3e-04,-3e-04,0,0.010989010989011,"SLC25A46;UQCRQ",0.00549450549450549,"PAFAH1B1"
"1219",21954,"central nervous system neuron development",82,0.0039,0.0036,0.0038,-9.99999999999998e-05,2e-04,3e-04,0.0121951219512195,"UQCRQ",0.0121951219512195,"PAFAH1B1"
"1220",21955,"central nervous system neuron axonogenesis",35,0.0015,0.0017,0.0016,1e-04,-9.99999999999998e-05,-2e-04,0,"",0.0285714285714286,"PAFAH1B1"
"1221",21978,"telencephalon regionalization",12,9e-04,5e-04,6e-04,-3e-04,9.99999999999999e-05,4e-04,0,"",0,""
"1222",21983,"pituitary gland development",42,0.0021,0.0019,0.0018,-3e-04,-1e-04,2e-04,0.0238095238095238,"CREB1",0,""
"1223",21984,"adenohypophysis development",13,6e-04,6e-04,5e-04,-9.99999999999999e-05,-9.99999999999999e-05,0,0,"",0,""
"1224",21987,"cerebral cortex development",106,0.0048,0.0048,0.0047,-9.99999999999994e-05,-9.99999999999994e-05,0,0.0566037735849057,"BAD;BAX;BCL2A1;BNIP3;NCOA1;YWHAE",0.0188679245283019,"PAFAH1B1;XAB2"
"1225",21988,"olfactory lobe development",35,0.0015,0.0018,0.0014,-1e-04,-4e-04,-3e-04,0,"",0,""
"1226",22010,"central nervous system myelination",21,7e-04,9e-04,8e-04,1e-04,-9.99999999999999e-05,-2e-04,0,"",0,""
"1227",22011,"myelination in peripheral nervous system",27,0.0014,0.0012,0.0019,5e-04,7e-04,2e-04,0.148148148148148,"AKT1;AKT2;SLC25A46;SOD1",0.037037037037037,"SOD1"
"1228",22029,"telencephalon cell migration",52,0.0024,0.0024,0.0022,-2e-04,-2e-04,0,0,"",0.0192307692307692,"PAFAH1B1"
"1229",22037,"metencephalon development",108,0.0049,0.0051,0.0048,-1e-04,-0.000300000000000001,-0.000200000000000001,0.0555555555555556,"ABAT;BCL2;NCOA1;PPARGC1A;SLC25A46;UQCRQ",0.0277777777777778,"ARCN1;CLP1;HSPA5"
"1230",22038,"corpus callosum development",18,8e-04,8e-04,8e-04,0,0,0,0,"",0.0555555555555556,"PAFAH1B1"
"1231",2204,"somatic recombination of immunoglobulin genes involved in immune response",19,0.0024,0.0013,0.003,6e-04,0.0017,0.0011,0.105263157894737,"HSPD1;UNG",0.105263157894737,"EXOSC6;HSPD1"
"1232",2209,"behavioral defense response",33,0.0014,0.0017,0.0016,2e-04,-9.99999999999998e-05,-3e-04,0.0909090909090909,"BCL2;VDAC1;VDAC3",0,""
"1233",2218,"activation of innate immune response",136,0.0126,0.0073,0.0105,-0.0021,0.0032,0.0053,0.0220588235294118,"CREBBP;MAVS;PRKACA",0.213235294117647,"CUL1;PSMA1;PSMA2;PSMA3;PSMA4;PSMA5;PSMA6;PSMA7;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMC2;PSMC3;PSMC5;PSMC6;PSMD1;PSMD11;PSMD13;PSMD14;PSMD2;PSMD3;PSMD4;PSMD6;PSMD7;RBM14;SFPQ;XRCC6"
"1234",2220,"innate immune response activating cell surface receptor signaling pathway",112,0.0137,0.0073,0.0124,-0.0013,0.0051,0.0064,0.0178571428571429,"CREBBP;PRKACA",0.232142857142857,"CUL1;PSMA1;PSMA2;PSMA3;PSMA4;PSMA5;PSMA6;PSMA7;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMC2;PSMC3;PSMC5;PSMC6;PSMD1;PSMD11;PSMD13;PSMD14;PSMD2;PSMD3;PSMD4;PSMD6;PSMD7"
"1235",2221,"pattern recognition receptor signaling pathway",120,0.007,0.0048,0.0108,0.0038,0.006,0.0022,0.0166666666666667,"CASP8;HSPD1",0.0333333333333333,"HSPD1;RPS27A;UBC;UBE2N"
"1236",2223,"stimulatory C-type lectin receptor signaling pathway",109,0.0142,0.0072,0.0127,-0.0015,0.0055,0.007,0.018348623853211,"CREBBP;PRKACA",0.238532110091743,"CUL1;PSMA1;PSMA2;PSMA3;PSMA4;PSMA5;PSMA6;PSMA7;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMC2;PSMC3;PSMC5;PSMC6;PSMD1;PSMD11;PSMD13;PSMD14;PSMD2;PSMD3;PSMD4;PSMD6;PSMD7"
"1237",2224,"toll-like receptor signaling pathway",99,0.0058,0.004,0.0088,0.003,0.0048,0.0018,0.0202020202020202,"CASP8;HSPD1",0.0303030303030303,"HSPD1;RPS27A;UBC"
"1238",2227,"innate immune response in mucosa",15,8e-04,7e-04,0.0014,6e-04,7e-04,1e-04,0,"",0,""
"1239",2228,"natural killer cell mediated immunity",25,0.0012,0.001,0.0013,1e-04,3e-04,2e-04,0,"",0.04,"TUBB"
"1240",2230,"positive regulation of defense response to virus by host",25,0.0012,0.0011,0.0011,-9.99999999999998e-05,0,9.99999999999998e-05,0.04,"MAVS",0,""
"1241",22400,"regulation of rhodopsin mediated signaling pathway",26,0.0026,0.001,0.0028,2e-04,0.0018,0.0016,0,"",0.0384615384615385,"FNTB"
"1242",22405,"hair cycle process",76,0.0034,0.0035,0.0033,-9.99999999999998e-05,-2e-04,-1e-04,0.0263157894736842,"BCL2;NSUN2",0,""
"1243",22406,"membrane docking",175,0.0086,0.0078,0.0086,0,8e-04,8e-04,0.0342857142857143,"CEP89;PRKACA;SNAP29;STX17;YWHAE;YWHAG",0.0971428571428571,"CDK1;CKAP5;DYNC1H1;DYNC1I2;HAUS1;HAUS5;HAUS6;NEDD1;NSF;PAFAH1B1;PLK1;PLK4;PPP2R1A;SCFD1;TUBB;TUBG1;YKT6"
"1244",22408,"negative regulation of cell-cell adhesion",175,0.0078,0.0076,0.0077,-9.99999999999994e-05,1e-04,2e-04,0.0342857142857143,"ABAT;AKT1;ARG2;CASP3;PPARA;PRDX2",0.0171428571428571,"GTPBP4;MAD2L2;WNK1"
"1245",22409,"positive regulation of cell-cell adhesion",264,0.0116,0.0113,0.0117,0.000100000000000001,0.000400000000000001,3e-04,0.0189393939393939,"AKT1;BAD;DNAJA3;GPAM;HSPD1",0.0189393939393939,"CDC42;HSPD1;NKAP;PTPN23;RPS3"
"1246",2244,"hematopoietic progenitor cell differentiation",85,0.0037,0.0038,0.0036,-1e-04,-2e-04,-9.99999999999998e-05,0.0588235294117647,"ACP6;AGPAT5;BCL2;DHTKD1;SLC8A3",0.0705882352941176,"EEF2;RRS1;SBDS;SLC7A6OS;TOP2A;WDR7"
"1247",2260,"lymphocyte homeostasis",52,0.0025,0.0028,0.0037,0.0012,9e-04,-3e-04,0.192307692307692,"AKT1;BAK1;BAX;BCL2;BCL2L11;CASP3;DNAJA3;MEF2C;PMAIP1;TCIRG1",0,""
"1248",22602,"ovulation cycle process",44,0.002,0.0021,0.002,0,-9.99999999999998e-05,-9.99999999999998e-05,0.0227272727272727,"CASP3",0.0454545454545455,"HSPA5;ZNF830"
"1249",22612,"gland morphogenesis",100,0.0049,0.0047,0.0047,-2e-04,0,2e-04,0.04,"BCL2;MED1;PHB2;POLB",0.02,"CDC42;PHB2"
"1250",22616,"DNA strand elongation",22,0.0055,0.0026,0.023,0.0175,0.0204,0.0029,0.0909090909090909,"DNA2;LIG3",0.454545454545455,"GINS1;GINS2;GINS3;GINS4;MCM4;MCM7;PCNA;POLD3;POLE;RFC3"
"1251",22617,"extracellular matrix disassembly",64,0.0029,0.0026,0.0036,7e-04,0.001,3e-04,0.015625,"BSG",0,""
"1252",22618,"ribonucleoprotein complex assembly",174,0.0168,0.0081,0.0102,-0.0066,0.0021,0.0087,0.0517241379310345,"DDX28;DHX30;ERAL1;FASTKD2;MRPL11;MRPL20;MRPS11;MRPS7;TGS1",0.436781609195402,"BOP1;BRIX1;CLNS1A;CLP1;CRNKL1;DDX23;EIF2S3;EIF3A;EIF3B;EIF3CL;EIF3D;EIF3E;EIF3G;EIF3I;EIF3M;EIF5;EIF6;GEMIN5;GEMIN6;ISY1;LSM2;LUC7L3;MDN1;MRTO4;NCBP1;NLE1;NOP2;NUDT21;POLR2D;PPAN;PRMT5;PRPF19;PRPF31;PRPF6;PRPF8;PUF60;PWP2;RPL10;RPL11;RPL12;RPL23A;RPL24;RPL3;RPL38;RPL5;RPLP0;RPS14;RPS15;RPS19;RPS28;RRS1;RSL24D1;RUVBL1;RUVBL2;SART3;SF1;SF3A1;SF3A2;SF3A3;SF3B1;SHQ1;SLU7;SNRNP200;SNRPB;SNRPC;SNRPD1;SNRPD2;SNRPD3;SNRPE;SNRPF;SNRPG;SRSF1;TXNL4A;WDR77;XAB2;ZRSR2"
"1253",2262,"myeloid cell homeostasis",102,0.0046,0.0045,0.0045,-1e-04,0,1e-04,0.127450980392157,"ALAS1;ALAS2;BAK1;BAX;BCL2L11;CASP3;FAM210B;HSPA9;MED1;SFXN1;SLC25A38;SOD1;TMEM14C",0.0588235294117647,"HSPA9;RPS14;RPS17;RPS19;RPS24;SOD1"
"1254",2281,"macrophage activation involved in immune response",14,7e-04,6e-04,7e-04,0,1e-04,1e-04,0,"",0,""
"1255",2286,"T cell activation involved in immune response",65,0.0082,0.0024,0.0327,0.0245,0.0303,0.0058,0,"",0.0153846153846154,"MTOR"
"1256",22898,"regulation of transmembrane transporter activity",249,0.0108,0.0106,0.0108,0,0.000200000000000001,0.000200000000000001,0.0642570281124498,"AHCYL1;BCL2;COX17;MEF2C;PARK7;PHB2;PINK1;PM20D1;PPARGC1A;PPIF;PRKACA;SPHK2;STOM;TACO1;YWHAE;YWHAH",0.0120481927710843,"DNM2;PHB2;WNK1"
"1257",22900,"electron transport chain",156,0.0797,0.0536,0.043,-0.0367,-0.0106,0.0261,0.717948717948718,"AIFM2;AKR7A2;ALDH2;ALDH4A1;BID;COA6;COQ9;COX10;COX11;COX15;COX4I1;COX4I2;COX5A;COX5B;COX6A1;COX6A2;COX6B1;COX6C;COX7A1;COX7A2;COX7A2L;COX7B;COX7B2;COX7C;COX8A;COX8C;CYC1;CYCS;DLD;DMGDH;ETFA;ETFB;ETFDH;FDX1;GLDC;GLRX2;GLRX5;GPD2;GSR;IDH3B;IMMP2L;MAOB;ME1;ME2;NDUFA1;NDUFA10;NDUFA11;NDUFA12;NDUFA13;NDUFA2;NDUFA3;NDUFA4;NDUFA4L2;NDUFA5;NDUFA6;NDUFA7;NDUFA8;NDUFA9;NDUFAB1;NDUFAF1;NDUFAF2;NDUFB1;NDUFB10;NDUFB11;NDUFB2;NDUFB3;NDUFB4;NDUFB5;NDUFB6;NDUFB7;NDUFB8;NDUFB9;NDUFC1;NDUFC2;NDUFS1;NDUFS2;NDUFS3;NDUFS4;NDUFS5;NDUFS6;NDUFS7;NDUFS8;NDUFV1;NDUFV2;NDUFV3;PINK1;POLG2;PPARGC1A;PTGES2;QDPR;SCO2;SDHA;SDHAF2;SDHB;SDHC;SDHD;SLC25A12;SLC25A13;SLC25A18;SLC25A22;SURF1;TAZ;TXNRD1;UQCC3;UQCR10;UQCR11;UQCRB;UQCRC1;UQCRC2;UQCRFS1;UQCRH;UQCRQ",0.0128205128205128,"CIAPIN1;UQCRH"
"1258",22904,"respiratory electron transport chain",92,0.1987,0.1336,0.1245,-0.0742,-0.0091,0.0651,0.967391304347826,"AIFM2;BID;COA6;COQ9;COX10;COX15;COX4I1;COX4I2;COX5A;COX5B;COX6A1;COX6A2;COX6B1;COX6C;COX7A2L;COX7B;COX7C;COX8A;CYC1;CYCS;DLD;ETFA;ETFB;ETFDH;GPD2;IMMP2L;NDUFA1;NDUFA10;NDUFA11;NDUFA12;NDUFA13;NDUFA2;NDUFA3;NDUFA4;NDUFA5;NDUFA6;NDUFA7;NDUFA8;NDUFA9;NDUFAB1;NDUFAF1;NDUFAF2;NDUFB1;NDUFB10;NDUFB11;NDUFB2;NDUFB3;NDUFB4;NDUFB5;NDUFB6;NDUFB7;NDUFB8;NDUFB9;NDUFC1;NDUFC2;NDUFS1;NDUFS2;NDUFS3;NDUFS4;NDUFS5;NDUFS6;NDUFS7;NDUFS8;NDUFV1;NDUFV2;NDUFV3;PINK1;POLG2;PPARGC1A;SCO2;SDHA;SDHAF2;SDHB;SDHC;SDHD;SLC25A12;SLC25A13;SLC25A18;SLC25A22;TAZ;UQCC3;UQCR10;UQCR11;UQCRB;UQCRC1;UQCRC2;UQCRFS1;UQCRH;UQCRQ",0.0108695652173913,"UQCRH"
"1259",2292,"T cell differentiation involved in immune response",33,0.0018,0.0014,0.0021,3e-04,7e-04,4e-04,0,"",0.0303030303030303,"MTOR"
"1260",2295,"T-helper cell lineage commitment",10,0.0011,4e-04,7e-04,-4e-04,3e-04,7e-04,0,"",0.1,"MTOR"
"1261",23019,"signal transduction involved in regulation of gene expression",19,7e-04,9e-04,8e-04,1e-04,-9.99999999999999e-05,-2e-04,0,"",0,""
"1262",2312,"B cell activation involved in immune response",44,0.0021,0.002,0.0022,1e-04,2e-04,9.99999999999998e-05,0.0454545454545455,"HSPD1;UNG",0.0454545454545455,"EXOSC6;HSPD1"
"1263",2313,"mature B cell differentiation involved in immune response",18,8e-04,7e-04,8e-04,0,1e-04,1e-04,0,"",0,""
"1264",2320,"lymphoid progenitor cell differentiation",11,7e-04,6e-04,8e-04,1e-04,2e-04,1e-04,0.0909090909090909,"BCL2",0,""
"1265",2323,"natural killer cell activation involved in immune response",23,0.1179,6e-04,0.3138,0.1959,0.3132,0.1173,0,"",0,""
"1266",2335,"mature B cell differentiation",24,0.0011,9e-04,0.0012,9.99999999999998e-05,3e-04,2e-04,0,"",0,""
"1267",2347,"response to tumor cell",10,4e-04,3e-04,3e-04,-1e-04,0,1e-04,0,"",0,""
"1268",2360,"T cell lineage commitment",20,0.0013,0.001,0.001,-3e-04,0,3e-04,0.05,"BCL2",0.05,"MTOR"
"1269",2363,"alpha-beta T cell lineage commitment",14,0.0014,7e-04,0.0013,-1e-04,6e-04,7e-04,0.0714285714285714,"BCL2",0.0714285714285714,"MTOR"
"1270",2367,"cytokine production involved in immune response",24,0.0012,0.001,0.0011,-9.99999999999998e-05,1e-04,2e-04,0.166666666666667,"CAMK4;HSPD1;SPHK2;STARD7",0.0416666666666667,"HSPD1"
"1271",2369,"T cell cytokine production",12,5e-04,5e-04,5e-04,0,0,0,0.0833333333333333,"STARD7",0,""
"1272",2377,"immunoglobulin production",51,0.003,0.0024,0.0031,9.99999999999998e-05,7e-04,6e-04,0.0980392156862745,"HSPD1;POLB;POLQ;TCIRG1;UNG",0.0392156862745098,"EXOSC6;HSPD1"
"1273",2381,"immunoglobulin production involved in immunoglobulin mediated immune response",27,0.0019,0.0013,0.0023,4e-04,0.001,6e-04,0.0740740740740741,"HSPD1;UNG",0.0740740740740741,"EXOSC6;HSPD1"
"1274",2385,"mucosal immune response",25,0.0015,9e-04,0.0015,0,6e-04,6e-04,0,"",0,""
"1275",2407,"dendritic cell chemotaxis",18,0.0021,8e-04,0.0015,-6e-04,7e-04,0.0013,0,"",0,""
"1276",2430,"complement receptor mediated signaling pathway",11,0.0036,4e-04,8e-04,-0.0028,4e-04,0.0032,0,"",0,""
"1277",2431,"Fc receptor mediated stimulatory signaling pathway",72,0.0271,0.0099,0.0214,-0.0057,0.0115,0.0172,0,"",0.0277777777777778,"ACTR2;CDC42"
"1278",2437,"inflammatory response to antigenic stimulus",36,0.0023,0.0015,0.0024,9.99999999999998e-05,9e-04,8e-04,0,"",0,""
"1279",244,"spliceosomal tri-snRNP complex assembly",13,0.005,0.001,0.0017,-0.0033,7e-04,0.004,0,"",0.461538461538462,"LSM2;PRPF19;PRPF31;PRPF6;PRPF8;SART3"
"1280",2448,"mast cell mediated immunity",18,7e-04,8e-04,7e-04,0,-1e-04,-1e-04,0,"",0,""
"1281",245,"spliceosomal complex assembly",55,0.0084,0.0028,0.004,-0.0044,0.0012,0.0056,0,"",0.436363636363636,"CRNKL1;DDX23;GEMIN6;ISY1;LUC7L3;NCBP1;PRPF19;PRPF6;PUF60;SF1;SF3A1;SF3A2;SF3A3;SF3B1;SLU7;SNRNP200;SNRPC;SNRPD1;SNRPD2;SNRPE;SNRPG;SRSF1;TXNL4A;ZRSR2"
"1282",2455,"humoral immune response mediated by circulating immunoglobulin",39,0.0016,0.0015,0.0021,5e-04,6e-04,1e-04,0.0256410256410256,"C1QBP",0,""
"1283",2456,"T cell mediated immunity",38,0.0016,0.0015,0.0018,2e-04,3e-04,1e-04,0.0263157894736842,"STARD7",0,""
