ID	Name	Length	AUPRC	diff.AUPRC
33559	unsaturated fatty acid metabolic process	99	0.004	0.000135837417302431
34644	cellular response to UV	79	0.004	0.000606934935340874
45582	positive regulation of T cell differentiation	87	0.004	0.00015993370951579
45639	positive regulation of myeloid cell differentiation	95	0.004	-2.57435611603291e-05
46939	nucleotide phosphorylation	60	0.004	0.0017196272057938
48588	developmental cell growth	89	0.004	5.95967383593948e-05
51651	maintenance of location in cell	88	0.004	0.000285806550364073
55024	regulation of cardiac muscle tissue development	81	0.004	0.000200210070871646
60840	artery development	85	0.004	0.000255188133894201
70536	protein K63-linked deubiquitination	30	0.004	0.00286662422893222
71322	cellular response to carbohydrate stimulus	78	0.004	0.000509310745559735
99173	postsynapse organization	88	0.004	5.46416998778412e-05
2000109	regulation of macrophage apoptotic process	9	0.004	0.00361782556802427
2000177	regulation of neural precursor cell proliferation	83	0.004	0.000189829913245676
2000779	regulation of double-strand break repair	68	0.004	0.00122524802831071
1708	cell fate specification	86	0.0039	0.000287971429161094
3333	amino acid transmembrane transport	77	0.0039	0.000775401589608649
6110	regulation of glycolytic process	75	0.0039	0.000706861359527225
6826	iron ion transport	70	0.0039	0.00111879473992828
7009	plasma membrane organization	94	0.0039	-3.04850971678643e-05
10717	regulation of epithelial to mesenchymal transition	81	0.0039	0.000276159541195897
19217	regulation of fatty acid metabolic process	87	0.0039	8.26161587213006e-05
30071	regulation of mitotic metaphase/anaphase transition	55	0.0039	0.00155331816648096
31214	biomineral tissue development	89	0.0039	0.000138020026266763
32092	positive regulation of protein binding	82	0.0039	0.000116962858567371
32206	positive regulation of telomere maintenance	49	0.0039	0.0018879069928693
32649	regulation of interferon-gamma production	100	0.0039	-4.71768537164633e-05
32755	positive regulation of interleukin-6 production	89	0.0039	5.85275345238536e-05
34766	negative regulation of ion transmembrane transport	89	0.0039	2.65309420367393e-05
35335	peptidyl-tyrosine dephosphorylation	97	0.0039	-6.78688921395996e-05
42633	hair cycle	90	0.0039	0.000236532601654166
45116	protein neddylation	13	0.0039	0.00345471856149911
48096	chromatin-mediated maintenance of transcription	14	0.0039	0.00341119116327717
48753	pigment granule organization	26	0.0039	0.00290217680538834
50673	epithelial cell proliferation	86	0.0039	7.73493876406028e-05
50764	regulation of phagocytosis	91	0.0039	-1.44701592611806e-05
50772	positive regulation of axonogenesis	86	0.0039	0.000104682170337797
50848	regulation of calcium-mediated signaling	93	0.0039	1.06257770408034e-06
51303	establishment of chromosome localization	71	0.0039	0.0010132044078683
55007	cardiac muscle cell differentiation	84	0.0039	0.0001552128503765
60070	canonical Wnt signaling pathway	83	0.0039	0.000152248809106358
61097	regulation of protein tyrosine kinase activity	88	0.0039	7.34167233049699e-05
61337	cardiac conduction	92	0.0039	7.20508556026388e-05
90132	epithelium migration	82	0.0039	0.000200370459722597
90502	RNA phosphodiester bond hydrolysis, endonucleolytic	78	0.0039	0.000823883292968656
1901184	regulation of ERBB signaling pathway	90	0.0039	5.34404095684829e-05
1904837	beta-catenin-TCF complex assembly	29	0.0039	0.00265562613560427
2244	hematopoietic progenitor cell differentiation	85	0.0038	9.07599363250276e-05
2690	positive regulation of leukocyte chemotaxis	88	0.0038	0.000210817144630589
2718	regulation of cytokine production involved in immune response	85	0.0038	0.000128898426180629
3151	outflow tract morphogenesis	74	0.0038	0.000470031976959717
3203	endocardial cushion morphogenesis	35	0.0038	0.00212759041502506
6639	acylglycerol metabolic process	93	0.0038	-1.10342029918916e-05
7631	feeding behavior	86	0.0038	0.000100438742602986
8630	intrinsic apoptotic signaling pathway in response to DNA damage	67	0.0038	0.000749302416377145
10631	epithelial cell migration	80	0.0038	0.000209456729761085
10923	negative regulation of phosphatase activity	95	0.0038	0.000128057117181433
14033	neural crest cell differentiation	84	0.0038	8.83624515587802e-05
30509	BMP signaling pathway	86	0.0038	0.000192111328273848
31110	regulation of microtubule polymerization or depolymerization	80	0.0038	0.000440171564134699
32212	positive regulation of telomere maintenance via telomerase	34	0.0038	0.00233821928253096
32436	positive regulation of proteasomal ubiquitin-dependent protein catabolic process	84	0.0038	0.000322019334684045
32465	regulation of cytokinesis	85	0.0038	0.000239911398639007
32651	regulation of interleukin-1 beta production	83	0.0038	0.000144051870882595
32760	positive regulation of tumor necrosis factor production	85	0.0038	0.00013988570711719
32968	positive regulation of transcription elongation from RNA polymerase II promoter	17	0.0038	0.00309963851338365
33273	response to vitamin	83	0.0038	3.22882180659252e-05
34440	lipid oxidation	84	0.0038	0.000259231834573823
35023	regulation of Rho protein signal transduction	81	0.0038	0.000337550561715543
42102	positive regulation of T cell proliferation	94	0.0038	3.31829994962372e-05
43154	negative regulation of cysteine-type endopeptidase activity involved in apoptotic process	81	0.0038	0.000169948141649069
45921	positive regulation of exocytosis	87	0.0038	-1.01047750911665e-05
46427	positive regulation of receptor signaling pathway via JAK-STAT	85	0.0038	9.39447610734424e-05
48145	regulation of fibroblast proliferation	78	0.0038	0.000191755771379499
48268	clathrin coat assembly	18	0.0038	0.00313747968070635
48644	muscle organ morphogenesis	84	0.0038	0.000120635421880229
51653	spindle localization	52	0.0038	0.00154506039389534
51881	regulation of mitochondrial membrane potential	65	0.0038	0.000913379028567682
61326	renal tubule development	81	0.0038	0.000153971810514347
70252	actin-mediated cell contraction	86	0.0038	0.000152892565101117
70542	response to fatty acid	83	0.0038	0.000143324346736273
72583	clathrin-dependent endocytosis	29	0.0038	0.00266311418135094
75733	intracellular transport of virus	52	0.0038	0.00175576207605474
98534	centriole assembly	23	0.0038	0.00286927030313357
106074	aminoacyl-tRNA metabolism involved in translational fidelity	8	0.0038	0.00360570564026373
1900024	regulation of substrate adhesion-dependent cell spreading	50	0.0038	0.0015618331152774
1900407	regulation of cellular response to oxidative stress	75	0.0038	0.000409867469788071
1902117	positive regulation of organelle assembly	67	0.0038	0.000917051454396447
1903725	regulation of phospholipid metabolic process	84	0.0038	0.000104459251192762
1904894	positive regulation of receptor signaling pathway via STAT	87	0.0038	8.54779060178337e-05
1990748	cellular detoxification	95	0.0038	6.83771988272907e-05
2028	regulation of sodium ion transport	84	0.0037	8.02727269028241e-05
3179	heart valve morphogenesis	51	0.0037	0.00137090164910845
6304	DNA modification	89	0.0037	4.22945400519628e-05
6446	regulation of translational initiation	74	0.0037	0.000759208278050282
6942	regulation of striated muscle contraction	88	0.0037	1.84295659091628e-05
9988	cell-cell recognition	68	0.0037	0.000966118429905361
10458	exit from mitosis	11	0.0037	0.00327235943710624
16073	snRNA metabolic process	33	0.0037	0.00249688825559696
16925	protein sumoylation	62	0.0037	0.00124948741727123
30193	regulation of blood coagulation	80	0.0037	8.79598569025778e-05
30510	regulation of BMP signaling pathway	85	0.0037	3.53154664137411e-05
31100	animal organ regeneration	73	0.0037	0.000421552585260312
34101	erythrocyte homeostasis	84	0.0037	7.81161032266447e-05
35036	sperm-egg recognition	49	0.0037	0.00175415644577104
35264	multicellular organism growth	81	0.0037	0.000223952534917241
35493	SNARE complex assembly	10	0.0037	0.00325893799889478
42058	regulation of epidermal growth factor receptor signaling pathway	84	0.0037	7.43492764303071e-05
42475	odontogenesis of dentin-containing tooth	80	0.0037	0.000282241857506933
43506	regulation of JUN kinase activity	82	0.0037	0.000103909913635476
45682	regulation of epidermis development	85	0.0037	7.77600582681616e-05
45833	negative regulation of lipid metabolic process	83	0.0037	9.25029601840481e-05
46718	viral entry into host cell	91	0.0037	-1.16586442246921e-05
50746	regulation of lipoprotein metabolic process	13	0.0037	0.00315397398123907
51258	protein polymerization	81	0.0037	0.00033162030812218
51262	protein tetramerization	87	0.0037	0.000149829650664319
51453	regulation of intracellular pH	85	0.0037	0.000188945468019496
51668	localization within membrane	84	0.0037	0.000138705486730458
51781	positive regulation of cell division	82	0.0037	0.000153215957370716
55072	iron ion homeostasis	78	0.0037	0.000628222094875319
60047	heart contraction	84	0.0037	0.000128797702138236
71333	cellular response to glucose stimulus	67	0.0037	0.000687912093180078
90656	t-circle formation	11	0.0037	0.00332804693956023
90737	telomere maintenance via telomere trimming	11	0.0037	0.00332804693956023
150116	regulation of cell-substrate junction organization	67	0.0037	0.000624723342755863
1902414	protein localization to cell junction	83	0.0037	0.0001437760601053
1902476	chloride transmembrane transport	94	0.0037	-5.22568511755433e-05
1990869	cellular response to chemokine	85	0.0037	0.000428494447582634
2062	chondrocyte differentiation	82	0.0036	0.000137334830811052
5976	polysaccharide metabolic process	76	0.0036	0.000562542090924648
6012	galactose metabolic process	13	0.0036	0.00312757579179512
6353	DNA-templated transcription, termination	70	0.0036	0.0010158986465421
6595	polyamine metabolic process	18	0.0036	0.00299476928573834
6749	glutathione metabolic process	48	0.0036	0.00197261109828031
6862	nucleotide transport	38	0.0036	0.00205615506734412
7173	epidermal growth factor receptor signaling pathway	49	0.0036	0.00141216002571594
9953	dorsal/ventral pattern formation	83	0.0036	0.000204353292490595
14031	mesenchymal cell development	79	0.0036	5.20702276077334e-05
18107	peptidyl-threonine phosphorylation	68	0.0036	0.000527807240205976
18958	phenol-containing compound metabolic process	82	0.0036	0.000187477091756232
19395	fatty acid oxidation	80	0.0036	0.000284005688787544
21954	central nervous system neuron development	82	0.0036	-7.8640108459334e-05
31297	replication fork processing	28	0.0036	0.00244668199686709
34502	protein localization to chromosome	54	0.0036	0.00137212373154029
34755	iron ion transmembrane transport	16	0.0036	0.0029453015837088
42133	neurotransmitter metabolic process	85	0.0036	1.5777073445764e-05
45638	negative regulation of myeloid cell differentiation	76	0.0036	0.00036794389753644
46889	positive regulation of lipid biosynthetic process	78	0.0036	7.27951781735012e-05
50779	RNA destabilization	33	0.0036	0.00224840065062308
51017	actin filament bundle assembly	58	0.0036	0.00109171477751373
60402	calcium ion transport into cytosol	84	0.0036	5.06061093954809e-05
61572	actin filament bundle organization	58	0.0036	0.00109171477751373
70661	leukocyte proliferation	95	0.0036	-1.78816953013937e-05
90317	negative regulation of intracellular protein transport	43	0.0036	0.00174231905366593
97530	granulocyte migration	86	0.0036	0.000286390841466704
1903533	regulation of protein targeting	76	0.0036	0.000340844014631254
1904035	regulation of epithelial cell apoptotic process	77	0.0036	4.08603535156618e-05
2000573	positive regulation of DNA biosynthetic process	69	0.0036	0.000586136315843312
281	mitotic cytokinesis	66	0.0035	0.0007419463468226
3170	heart valve development	60	0.0035	0.000833472377882234
6835	dicarboxylic acid transport	81	0.0035	0.000120965293001785
7032	endosome organization	70	0.0035	0.00075731434425834
7193	adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway	79	0.0035	0.000172747440348931
7254	JNK cascade	78	0.0035	0.000237157293326201
8589	regulation of smoothened signaling pathway	82	0.0035	9.83774138008943e-05
21766	hippocampus development	77	0.0035	0.000105622750754424
22405	hair cycle process	76	0.0035	0.000192180952987965
31397	negative regulation of protein ubiquitination	71	0.0035	0.000476817259493343
32642	regulation of chemokine production	79	0.0035	-4.01549520270611e-06
32786	positive regulation of DNA-templated transcription, elongation	31	0.0035	0.00234109432527852
35269	protein O-linked mannosylation	14	0.0035	0.0029586024886976
36092	phosphatidylinositol-3-phosphate biosynthetic process	14	0.0035	0.00296348192130169
38127	ERBB signaling pathway	69	0.0035	0.000422164905412812
46513	ceramide biosynthetic process	50	0.0035	0.0015303828701292
46717	acid secretion	81	0.0035	2.65282875416047e-06
48864	stem cell development	79	0.0035	3.2944048522306e-05
51702	interaction with symbiont	83	0.0035	0.000187003866543009
51893	regulation of focal adhesion assembly	63	0.0035	0.000605864951619955
60285	cilium-dependent cell motility	90	0.0035	0.000123640390585045
60411	cardiac septum morphogenesis	72	0.0035	0.000212915085736584
60415	muscle tissue morphogenesis	77	0.0035	9.23489181996018e-05
60998	regulation of dendritic spine development	76	0.0035	9.94690639546415e-05
61045	negative regulation of wound healing	73	0.0035	0.000198988817796058
61053	somite development	78	0.0035	0.000127864462763258
70584	mitochondrion morphogenesis	20	0.0035	0.00268952155045708
71277	cellular response to calcium ion	81	0.0035	8.96206077620103e-05
72321	chaperone-mediated protein transport	11	0.0035	0.00303222150828032
90329	regulation of DNA-dependent DNA replication	50	0.0035	0.00137149212638758
98773	skin epidermis development	76	0.0035	0.000196737209286943
1901264	carbohydrate derivative transport	83	0.0035	0.000201397726253633
1901879	regulation of protein depolymerization	79	0.0035	0.000201366484510875
1903008	organelle disassembly	60	0.0035	0.0011134679404684
1903051	negative regulation of proteolysis involved in cellular protein catabolic process	66	0.0035	0.000640513999261537
1903350	response to dopamine	78	0.0035	0.000168096999633074
1903351	cellular response to dopamine	78	0.0035	0.000168096999633074
2001021	negative regulation of response to DNA damage stimulus	72	0.0035	0.000391394967119039
463	maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	15	0.0034	0.00294617691123913
1837	epithelial to mesenchymal transition	71	0.0034	0.000201143411400571
1942	hair follicle development	73	0.0034	0.00018294145661908
3281	ventricular septum development	69	0.0034	0.00026289842835065
6293	nucleotide-excision repair, preincision complex stabilization	21	0.0034	0.00258604715570774
6893	Golgi to plasma membrane transport	51	0.0034	0.00129555078617779
6984	ER-nucleus signaling pathway	37	0.0034	0.00184490058279383
7492	endoderm development	74	0.0034	0.000288503339801698
8088	axo-dendritic transport	65	0.0034	0.000574210279201557
9069	serine family amino acid metabolic process	34	0.0034	0.00206614549224828
9914	hormone transport	78	0.0034	-1.72658266380139e-06
10763	positive regulation of fibroblast migration	14	0.0034	0.00274799132268685
10833	telomere maintenance via telomere lengthening	27	0.0034	0.00239554135355275
15914	phospholipid transport	83	0.0034	0.000143954722725506
19233	sensory perception of pain	73	0.0034	0.000156356986950313
21536	diencephalon development	74	0.0034	0.000187863724425044
21675	nerve development	78	0.0034	8.3721247541072e-05
30104	water homeostasis	78	0.0034	5.1995623849378e-05
30218	erythrocyte differentiation	76	0.0034	5.0492139246613e-05
31016	pancreas development	71	0.0034	0.000314062798114178
32088	negative regulation of NF-kappaB transcription factor activity	79	0.0034	0.000151951697559483
32387	negative regulation of intracellular transport	62	0.0034	0.000791930535652024
34243	regulation of transcription elongation from RNA polymerase II promoter	30	0.0034	0.00222770683838625
35050	embryonic heart tube development	78	0.0034	1.01551351358456e-05
42632	cholesterol homeostasis	80	0.0034	9.35503182315704e-05
43647	inositol phosphate metabolic process	55	0.0034	0.00114061843747139
45132	meiotic chromosome segregation	74	0.0034	0.000460481343823724
45446	endothelial cell differentiation	76	0.0034	0.000132103188455874
48854	brain morphogenesis	33	0.0034	0.00188098813438815
50830	defense response to Gram-positive bacterium	86	0.0034	0.00026758304252292
51057	positive regulation of small GTPase mediated signal transduction	71	0.0034	0.000268443819699956
55092	sterol homeostasis	81	0.0034	7.59231983510052e-05
70098	chemokine-mediated signaling pathway	77	0.0034	0.000473121753611333
70664	negative regulation of leukocyte proliferation	80	0.0034	6.26500460381963e-05
71260	cellular response to mechanical stimulus	76	0.0034	1.4581394388786e-06
72384	organelle transport along microtubule	72	0.0034	0.00045380309458016
90151	establishment of protein localization to mitochondrial membrane	22	0.0034	0.00245887583624979
98659	inorganic cation import across plasma membrane	79	0.0034	0.000114023432545952
98869	cellular oxidant detoxification	84	0.0034	7.21295519222711e-05
1901019	regulation of calcium ion transmembrane transporter activity	84	0.0034	-2.31964605746028e-05
1904888	cranial skeletal system development	66	0.0034	0.000422403968989542
1905898	positive regulation of response to endoplasmic reticulum stress	37	0.0034	0.0017756344621598
2000300	regulation of synaptic vesicle exocytosis	78	0.0034	-9.97044425923811e-06
1570	vasculogenesis	69	0.0033	0.000205458368601173
1578	microtubule bundle formation	89	0.0033	-1.16436504080308e-05
2088	lens development in camera-type eye	72	0.0033	0.000149743790023684
3197	endocardial cushion development	44	0.0033	0.00132748089026046
3208	cardiac ventricle morphogenesis	73	0.0033	0.000125652610382537
8306	associative learning	74	0.0033	-7.77944371056177e-05
8344	adult locomotory behavior	74	0.0033	3.77271270343921e-05
10827	regulation of glucose transmembrane transport	71	0.0033	0.000218380870377121
14032	neural crest cell development	75	0.0033	2.20184652945021e-05
30500	regulation of bone mineralization	71	0.0033	0.000171017705320044
30901	midbrain development	82	0.0033	1.09553233276142e-05
31060	regulation of histone methylation	63	0.0033	0.000688591686247486
32922	circadian regulation of gene expression	63	0.0033	0.000536904651352102
33555	multicellular organismal response to stress	71	0.0033	0.000150231118743931
34103	regulation of tissue remodeling	75	0.0033	-2.64173333182319e-05
35459	vesicle cargo loading	23	0.0033	0.00255367174898193
42509	regulation of tyrosine phosphorylation of STAT protein	79	0.0033	-5.6253725762755e-05
42698	ovulation cycle	67	0.0033	0.000195577515318389
43407	negative regulation of MAP kinase activity	75	0.0033	8.0610769157342e-05
43462	regulation of ATPase activity	80	0.0033	0.000131381079751068
45685	regulation of glial cell differentiation	71	0.0033	0.000150231418054647
45844	positive regulation of striated muscle tissue development	64	0.0033	0.000210571351359986
51013	microtubule severing	10	0.0033	0.0029365808269536
51418	microtubule nucleation by microtubule organizing center	10	0.0033	0.00290570764643181
60048	cardiac muscle contraction	75	0.0033	0.000143274729065548
61333	renal tubule morphogenesis	68	0.0033	0.000192384092837755
70127	tRNA aminoacylation for mitochondrial protein translation	7	0.0033	0.00308097616748636
70192	chromosome organization involved in meiotic cell cycle	59	0.0033	0.000929142661784532
70301	cellular response to hydrogen peroxide	71	0.0033	4.74919623837779e-05
71479	cellular response to ionizing radiation	63	0.0033	0.00053136186322112
71887	leukocyte apoptotic process	25	0.0033	0.00215397446028959
72028	nephron morphogenesis	67	0.0033	0.000235052703711963
97006	regulation of plasma lipoprotein particle levels	74	0.0033	0.000208167227854392
99518	vesicle cytoskeletal trafficking	64	0.0033	0.000634252744067968
1900006	positive regulation of dendrite development	73	0.0033	0.000119519471187534
1901224	positive regulation of NIK/NF-kappaB signaling	76	0.0033	6.85584051193888e-05
1901379	regulation of potassium ion transmembrane transport	79	0.0033	2.34678928816216e-05
1901863	positive regulation of muscle tissue development	65	0.0033	0.000215679105475602
717	nucleotide-excision repair, DNA duplex unwinding	22	0.0032	0.00249739647604584
1776	leukocyte homeostasis	68	0.0032	0.000268691601675753
1906	cell killing	85	0.0032	7.88234944918862e-05
6295	nucleotide-excision repair, DNA incision, 3'-to lesion	22	0.0032	0.00233539021781521
6363	termination of RNA polymerase I transcription	29	0.0032	0.00208214354851332
6560	proline metabolic process	9	0.0032	0.00291592653605796
7589	body fluid secretion	72	0.0032	0.000127884233830618
8089	anterograde axonal transport	43	0.0032	0.00142719810221583
8154	actin polymerization or depolymerization	54	0.0032	0.000976829298886377
9048	dosage compensation by inactivation of X chromosome	17	0.0032	0.00253149136886427
10332	response to gamma radiation	52	0.0032	0.000802103424198048
14015	positive regulation of gliogenesis	72	0.0032	4.06274191315156e-05
15908	fatty acid transport	71	0.0032	9.18043699840027e-05
16441	posttranscriptional gene silencing	55	0.0032	0.000940385197531713
30279	negative regulation of ossification	71	0.0032	9.72682037210498e-05
31109	microtubule polymerization or depolymerization	51	0.0032	0.00115314045217481
32481	positive regulation of type I interferon production	72	0.0032	0.000257615609190015
32482	Rab protein signal transduction	66	0.0032	0.000719450646077125
32926	negative regulation of activin receptor signaling pathway	10	0.0032	0.00277654686991998
33059	cellular pigmentation	49	0.0032	0.00124252110712443
34067	protein localization to Golgi apparatus	26	0.0032	0.00220787116657807
34332	adherens junction organization	55	0.0032	0.000871170177278814
36258	multivesicular body assembly	30	0.0032	0.00199319941280871
42108	positive regulation of cytokine biosynthetic process	71	0.0032	1.38609595586423e-05
43627	response to estrogen	73	0.0032	1.6247946974753e-05
46605	regulation of centrosome cycle	57	0.0032	0.000881868819855623
46824	positive regulation of nucleocytoplasmic transport	66	0.0032	0.00017229257830342
48278	vesicle docking	62	0.0032	0.00066486737789778
48709	oligodendrocyte differentiation	73	0.0032	0.000154259205608639
50795	regulation of behavior	71	0.0032	0.000113485770896829
50871	positive regulation of B cell activation	72	0.0032	-5.69022899857196e-05
51279	regulation of release of sequestered calcium ion into cytosol	76	0.0032	-4.43652979080296e-05
51310	metaphase plate congression	56	0.0032	0.000987422476558574
51966	regulation of synaptic transmission, glutamatergic	66	0.0032	0.000185326986250837
55117	regulation of cardiac muscle contraction	76	0.0032	3.16135016019152e-05
60193	positive regulation of lipase activity	71	0.0032	6.51286262453917e-05
61351	neural precursor cell proliferation	73	0.0032	0.000110502454087637
70059	intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress	32	0.0032	0.00174690360104447
71621	granulocyte chemotaxis	76	0.0032	0.000307992278768953
97553	calcium ion transmembrane import into cytosol	74	0.0032	-4.52999803886907e-06
1900076	regulation of cellular response to insulin stimulus	69	0.0032	0.000117112724097199
1903036	positive regulation of response to wounding	71	0.0032	1.85977031270171e-05
1903146	regulation of autophagy of mitochondrion	40	0.0032	0.0013800768636388
1903670	regulation of sprouting angiogenesis	70	0.0032	7.21371851820402e-05
1904358	positive regulation of telomere maintenance via telomere lengthening	37	0.0032	0.00165067177257552
1990266	neutrophil migration	78	0.0032	0.000238800651955313
963	mitochondrial RNA processing	16	0.0031	0.00251652504472757
6476	protein deacetylation	50	0.0031	0.000993273620905354
7040	lysosome organization	60	0.0031	0.000472863475588085
7422	peripheral nervous system development	72	0.0031	2.91865386298942e-05
7569	cell aging	62	0.0031	0.000239956717179613
9880	embryonic pattern specification	65	0.0031	0.000235276637050902
10517	regulation of phospholipase activity	70	0.0031	1.44388303049189e-05
10633	negative regulation of epithelial cell migration	67	0.0031	7.17375431253204e-05
18023	peptidyl-lysine trimethylation	26	0.0031	0.00217884994915688
19724	B cell mediated immunity	78	0.0031	8.40041877905543e-05
31573	intra-S DNA damage checkpoint	15	0.0031	0.00253853608793526
32024	positive regulation of insulin secretion	72	0.0031	-7.48851229806762e-06
32201	telomere maintenance via semi-conservative replication	24	0.0031	0.00219488847830216
32410	negative regulation of transporter activity	74	0.0031	-4.99476111838469e-05
32418	lysosome localization	41	0.0031	0.00139071216058569
32677	regulation of interleukin-8 production	72	0.0031	4.41002655053491e-05
32945	negative regulation of mononuclear cell proliferation	75	0.0031	4.43429318639351e-05
33151	V(D)J recombination	15	0.0031	0.00254465314120779
34472	snRNA 3'-end processing	20	0.0031	0.00232743515816616
35194	post-transcriptional gene silencing by RNA	54	0.0031	0.000871684433398925
36257	multivesicular body organization	31	0.0031	0.00186539996999421
43507	positive regulation of JUN kinase activity	67	0.0031	9.82788480061981e-05
43550	regulation of lipid kinase activity	61	0.0031	0.000414835794495198
45454	cell redox homeostasis	73	0.0031	0.000198863243923564
46470	phosphatidylcholine metabolic process	73	0.0031	0.000144278569389869
46782	regulation of viral transcription	64	0.0031	0.000502177267176602
46879	hormone secretion	71	0.0031	1.60308596045553e-05
50672	negative regulation of lymphocyte proliferation	74	0.0031	6.69360580175028e-05
50771	negative regulation of axonogenesis	66	0.0031	0.000202256379822533
51298	centrosome duplication	30	0.0031	0.00187338446023516
60393	regulation of pathway-restricted SMAD protein phosphorylation	61	0.0031	0.000465184639850854
60420	regulation of heart growth	66	0.0031	7.21333586762248e-05
70373	negative regulation of ERK1 and ERK2 cascade	67	0.0031	2.92446025286163e-05
72091	regulation of stem cell proliferation	67	0.0031	9.21912997130592e-05
90557	establishment of endothelial intestinal barrier	13	0.0031	0.00256064734898664
98930	axonal transport	54	0.0031	0.000773712496572633
1902017	regulation of cilium assembly	75	0.0031	5.12804835843747e-05
1903845	negative regulation of cellular response to transforming growth factor beta stimulus	74	0.0031	6.09248971562789e-05
1904589	regulation of protein import	61	0.0031	0.000232633206478492
3143	embryonic heart tube morphogenesis	69	0.003	-2.77601851194909e-05
6296	nucleotide-excision repair, DNA incision, 5'-to lesion	37	0.003	0.00159419477815545
6362	transcription elongation from RNA polymerase I promoter	29	0.003	0.00190838132044276
6383	transcription by RNA polymerase III	34	0.003	0.00181075967111514
7080	mitotic metaphase plate congression	47	0.003	0.00112307123377183
7249	I-kappaB kinase/NF-kappaB signaling	70	0.003	0.0002458254442208
7549	dosage compensation	18	0.003	0.00224283405088151
9308	amine metabolic process	63	0.003	0.00047192782841732
10824	regulation of centrosome duplication	42	0.003	0.00129542148709196
16064	immunoglobulin mediated immune response	75	0.003	7.467250102934e-05
16575	histone deacetylation	47	0.003	0.00108641894611048
30488	tRNA methylation	37	0.003	0.00164466956268959
30490	maturation of SSU-rRNA	47	0.003	0.00116120494462631
30512	negative regulation of transforming growth factor beta receptor signaling pathway	72	0.003	5.57085607813248e-05
30593	neutrophil chemotaxis	71	0.003	0.000313006525897633
30865	cortical cytoskeleton organization	58	0.003	0.000501941535332214
32943	mononuclear cell proliferation	83	0.003	-2.53146924884006e-05
34446	substrate adhesion-dependent cell spreading	47	0.003	0.00099100570582446
35019	somatic stem cell population maintenance	65	0.003	0.000234485431157897
35065	regulation of histone acetylation	57	0.003	0.000401157041079019
36498	IRE1-mediated unfolded protein response	52	0.003	0.000924142034794176
40014	regulation of multicellular organism growth	67	0.003	3.14156579081428e-06
43242	negative regulation of protein-containing complex disassembly	70	0.003	5.59105847868823e-05
43542	endothelial cell migration	62	0.003	0.0001484609136529
45600	positive regulation of fat cell differentiation	68	0.003	1.73557926688339e-05
46579	positive regulation of Ras protein signal transduction	64	0.003	0.000205983724331901
46638	positive regulation of alpha-beta T cell differentiation	46	0.003	0.000978881520918674
46651	lymphocyte proliferation	82	0.003	-3.61675467735324e-05
48332	mesoderm morphogenesis	66	0.003	2.02747672154338e-05
48477	oogenesis	74	0.003	-2.09754682038302e-05
50690	regulation of defense response to virus by virus	29	0.003	0.00175022141824719
50710	negative regulation of cytokine secretion	69	0.003	9.44378033175411e-05
50891	multicellular organismal water homeostasis	70	0.003	5.60417048301618e-05
60135	maternal process involved in female pregnancy	64	0.003	0.000134295023494909
60389	pathway-restricted SMAD protein phosphorylation	13	0.003	0.0024237088433739
61014	positive regulation of mRNA catabolic process	48	0.003	0.000958725699560698
70544	histone H3-K36 demethylation	8	0.003	0.0028049990410465
70936	protein K48-linked ubiquitination	51	0.003	0.000919955698043108
71300	cellular response to retinoic acid	66	0.003	2.98648482787876e-06
99601	regulation of neurotransmitter receptor activity	71	0.003	-4.0397878723032e-05
1900026	positive regulation of substrate adhesion-dependent cell spreading	37	0.003	0.00138721769625307
1901292	nucleoside phosphate catabolic process	70	0.003	0.00022396063564897
1706	endoderm formation	51	0.0029	0.000792139904895945
1707	mesoderm formation	64	0.0029	1.51773410321989e-05
1756	somitogenesis	61	0.0029	0.00022082674492231
6103	2-oxoglutarate metabolic process	15	0.0029	0.00237262602227715
7029	endoplasmic reticulum organization	63	0.0029	0.000378237761475097
8053	mitochondrial fusion	15	0.0029	0.00231384827310595
8356	asymmetric cell division	16	0.0029	0.00227812641951051
8643	carbohydrate transport	73	0.0029	3.25706484294438e-06
10569	regulation of double-strand break repair via homologous recombination	39	0.0029	0.00137488914055637
14823	response to activity	64	0.0029	6.89993282436741e-05
14910	regulation of smooth muscle cell migration	60	0.0029	7.25997984445943e-05
30518	intracellular steroid hormone receptor signaling pathway	64	0.0029	0.00020369013552769
31122	cytoplasmic microtubule organization	60	0.0029	0.000360748475448556
31295	T cell costimulation	52	0.0029	0.000540071194846644
31532	actin cytoskeleton reorganization	66	0.0029	0.000140155871148497
31670	cellular response to nutrient	63	0.0029	0.000107519532057513
32233	positive regulation of actin filament bundle assembly	60	0.0029	0.000213861607098469
32272	negative regulation of protein polymerization	68	0.0029	0.000105951724324571
32370	positive regulation of lipid transport	66	0.0029	6.01057958754796e-06
33683	nucleotide-excision repair, DNA incision	40	0.0029	0.00145889875582538
35987	endodermal cell differentiation	41	0.0029	0.00116712682774354
42306	regulation of protein import into nucleus	58	0.0029	0.000239113101660233
42531	positive regulation of tyrosine phosphorylation of STAT protein	68	0.0029	3.11158468049495e-05
42733	embryonic digit morphogenesis	58	0.0029	0.000310069362510285
